"Plot Title: 9724974"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Attached (LGR S/N: 9724974, SEN S/N: 9724974)","Host Connected (LGR S/N: 9724974, SEN S/N: 9724974)","End Of File (LGR S/N: 9724974, SEN S/N: 9724974)"
15561,05/27/12,03:00:00 PM,6.560,-0.004,,,,
15562,05/27/12,04:00:00 PM,8.494,-0.004,,,,
15563,05/27/12,05:00:00 PM,5.796,-0.004,,,,
15564,05/27/12,06:00:00 PM,6.864,-0.004,,,,
15565,05/27/12,07:00:00 PM,6.051,-0.004,,,,
15566,05/27/12,08:00:00 PM,4.194,-0.004,,,,
15567,05/27/12,09:00:00 PM,3.380,-0.004,,,,
15568,05/27/12,10:00:00 PM,2.877,-0.004,,,,
15569,05/27/12,11:00:00 PM,2.450,-0.004,,,,
15570,05/28/12,12:00:00 AM,1.751,-0.004,,,,
15571,05/28/12,01:00:00 AM,1.805,-0.004,,,,
15572,05/28/12,02:00:00 AM,1.940,-0.004,,,,
15573,05/28/12,03:00:00 AM,1.859,-0.004,,,,
15574,05/28/12,04:00:00 AM,2.074,-0.004,,,,
15575,05/28/12,05:00:00 AM,1.913,-0.004,,,,
15576,05/28/12,06:00:00 AM,2.047,-0.004,,,,
15577,05/28/12,07:00:00 AM,2.236,-0.004,,,,
15578,05/28/12,08:00:00 AM,2.930,-0.004,,,,
15579,05/28/12,09:00:00 AM,3.459,-0.004,,,,
15580,05/28/12,10:00:00 AM,4.324,-0.004,,,,
15581,05/28/12,11:00:00 AM,4.947,-0.004,,,,
15582,05/28/12,12:00:00 PM,6.179,-0.004,,,,
15583,05/28/12,01:00:00 PM,7.066,-0.004,,,,
15584,05/28/12,02:00:00 PM,6.458,-0.004,,,,
15585,05/28/12,03:00:00 PM,8.916,-0.004,,,,
15586,05/28/12,04:00:00 PM,8.344,-0.004,,,,
15587,05/28/12,05:00:00 PM,8.070,-0.004,,,,
15588,05/28/12,06:00:00 PM,4.558,-0.004,,,,
15589,05/28/12,07:00:00 PM,4.921,-0.004,,,,
15590,05/28/12,08:00:00 PM,4.298,-0.004,,,,
15591,05/28/12,09:00:00 PM,2.850,-0.004,,,,
15592,05/28/12,10:00:00 PM,2.823,-0.004,,,,
15593,05/28/12,11:00:00 PM,2.155,-0.004,,,,
15594,05/29/12,12:00:00 AM,2.101,-0.004,,,,
15595,05/29/12,01:00:00 AM,1.643,-0.004,,,,
15596,05/29/12,02:00:00 AM,1.425,-0.004,,,,
15597,05/29/12,03:00:00 AM,0.770,-0.004,,,,
15598,05/29/12,04:00:00 AM,0.907,-0.004,,,,
15599,05/29/12,05:00:00 AM,0.163,-0.004,,,,
15600,05/29/12,06:00:00 AM,0.577,-0.004,,,,
15601,05/29/12,07:00:00 AM,0.797,-0.004,,,,
15602,05/29/12,08:00:00 AM,1.994,-0.004,,,,
15603,05/29/12,09:00:00 AM,3.009,-0.004,,,,
15604,05/29/12,10:00:00 AM,3.643,-0.004,,,,
15605,05/29/12,11:00:00 AM,3.827,-0.004,,,,
15606,05/29/12,12:00:00 PM,4.999,-0.004,,,,
15607,05/29/12,01:00:00 PM,5.488,-0.004,,,,
15608,05/29/12,02:00:00 PM,7.820,-0.004,,,,
15609,05/29/12,03:00:00 PM,7.870,-0.004,,,,
15610,05/29/12,04:00:00 PM,8.369,-0.004,,,,
15611,05/29/12,05:00:00 PM,7.444,-0.004,,,,
15612,05/29/12,06:00:00 PM,6.433,-0.004,,,,
15613,05/29/12,07:00:00 PM,6.458,-0.004,,,,
15614,05/29/12,08:00:00 PM,7.015,-0.004,,,,
15615,05/29/12,09:00:00 PM,4.141,-0.004,,,,
15616,05/29/12,10:00:00 PM,3.643,-0.004,,,,
15617,05/29/12,11:00:00 PM,3.512,-0.004,,,,
15618,05/30/12,12:00:00 AM,2.823,-0.004,,,,
15619,05/30/12,01:00:00 AM,2.343,-0.004,,,,
15620,05/30/12,02:00:00 AM,2.530,-0.004,,,,
15621,05/30/12,03:00:00 AM,2.450,-0.004,,,,
15622,05/30/12,04:00:00 AM,1.697,-0.004,,,,
15623,05/30/12,05:00:00 AM,2.101,-0.004,,,,
15624,05/30/12,06:00:00 AM,2.557,-0.004,,,,
15625,05/30/12,07:00:00 AM,3.036,-0.004,,,,
15626,05/30/12,08:00:00 AM,3.932,-0.004,,,,
15627,05/30/12,09:00:00 AM,4.532,-0.004,,,,
15628,05/30/12,10:00:00 AM,5.898,-0.004,,,,
15629,05/30/12,11:00:00 AM,6.661,-0.004,,,,
15630,05/30/12,12:00:00 PM,7.695,-0.004,,,,
15631,05/30/12,01:00:00 PM,7.444,-0.004,,,,
15632,05/30/12,02:00:00 PM,7.544,-0.004,,,,
15633,05/30/12,03:00:00 PM,7.091,-0.004,,,,
15634,05/30/12,04:00:00 PM,6.813,-0.004,,,,
15635,05/30/12,05:00:00 PM,6.560,-0.004,,,,
15636,05/30/12,06:00:00 PM,5.282,-0.004,,,,
15637,05/30/12,07:00:00 PM,3.459,-0.004,,,,
15638,05/30/12,08:00:00 PM,2.930,-0.004,,,,
15639,05/30/12,09:00:00 PM,2.530,-0.004,,,,
15640,05/30/12,10:00:00 PM,2.396,-0.004,,,,
15641,05/30/12,11:00:00 PM,2.128,-0.004,,,,
15642,05/31/12,12:00:00 AM,2.021,-0.004,,,,
15643,05/31/12,01:00:00 AM,2.155,-0.004,,,,
15644,05/31/12,02:00:00 AM,1.940,-0.004,,,,
15645,05/31/12,03:00:00 AM,1.886,-0.004,,,,
15646,05/31/12,04:00:00 AM,1.588,-0.004,,,,
15647,05/31/12,05:00:00 AM,1.913,-0.004,,,,
15648,05/31/12,06:00:00 AM,2.128,-0.004,,,,
15649,05/31/12,07:00:00 AM,2.155,-0.004,,,,
15650,05/31/12,08:00:00 AM,2.236,-0.004,,,,
15651,05/31/12,09:00:00 AM,3.985,-0.004,,,,
15652,05/31/12,10:00:00 AM,4.194,-0.004,,,,
15653,05/31/12,11:00:00 AM,3.089,-0.004,,,,
15654,05/31/12,12:00:00 PM,5.050,-0.004,,,,
15655,05/31/12,01:00:00 PM,6.179,-0.004,,,,
15656,05/31/12,02:00:00 PM,5.975,-0.004,,,,
15657,05/31/12,03:00:00 PM,6.940,-0.004,,,,
15658,05/31/12,04:00:00 PM,6.535,-0.004,,,,
15659,05/31/12,05:00:00 PM,7.167,-0.004,,,,
15660,05/31/12,06:00:00 PM,4.973,-0.004,,,,
15661,05/31/12,07:00:00 PM,4.063,-0.004,,,,
15662,05/31/12,08:00:00 PM,5.539,-0.004,,,,
15663,05/31/12,09:00:00 PM,2.155,-0.004,,,,
15664,05/31/12,10:00:00 PM,1.507,-0.004,,,,
15665,05/31/12,11:00:00 PM,0.962,-0.004,,,,
15666,06/01/12,12:00:00 AM,0.605,-0.004,,,,
15667,06/01/12,01:00:00 AM,0.495,-0.004,,,,
15668,06/01/12,02:00:00 AM,0.384,-0.004,,,,
15669,06/01/12,03:00:00 AM,0.467,-0.004,,,,
15670,06/01/12,04:00:00 AM,0.605,-0.004,,,,
15671,06/01/12,05:00:00 AM,0.246,-0.004,,,,
15672,06/01/12,06:00:00 AM,0.577,-0.004,,,,
15673,06/01/12,07:00:00 AM,0.246,-0.004,,,,
15674,06/01/12,08:00:00 AM,1.398,-0.004,,,,
15675,06/01/12,09:00:00 AM,3.195,-0.004,,,,
15676,06/01/12,10:00:00 AM,2.343,-0.004,,,,
15677,06/01/12,11:00:00 AM,2.903,-0.004,,,,
15678,06/01/12,12:00:00 PM,3.827,-0.004,,,,
15679,06/01/12,01:00:00 PM,5.514,-0.004,,,,
15680,06/01/12,02:00:00 PM,5.591,0.024,,,,
15681,06/01/12,03:00:00 PM,7.066,0.024,,,,
15682,06/01/12,04:00:00 PM,7.041,0.051,,,,
15683,06/01/12,05:00:00 PM,7.066,0.107,,,,
15684,06/01/12,06:00:00 PM,6.408,0.107,,,,
15685,06/01/12,07:00:00 PM,5.437,0.107,,,,
15686,06/01/12,08:00:00 PM,3.775,0.079,,,,
15687,06/01/12,09:00:00 PM,3.485,0.051,,,,
15688,06/01/12,10:00:00 PM,2.983,0.051,,,,
15689,06/01/12,11:00:00 PM,1.507,0.051,,,,
15690,06/02/12,12:00:00 AM,0.770,0.024,,,,
15691,06/02/12,01:00:00 AM,1.208,0.024,,,,
15692,06/02/12,02:00:00 AM,1.099,-0.004,,,,
15693,06/02/12,03:00:00 AM,0.825,0.024,,,,
15694,06/02/12,04:00:00 AM,0.605,0.024,,,,
15695,06/02/12,05:00:00 AM,0.329,0.024,,,,
15696,06/02/12,06:00:00 AM,0.329,0.024,,,,
15697,06/02/12,07:00:00 AM,0.660,0.024,,,,
15698,06/02/12,08:00:00 AM,1.507,0.024,,,,
15699,06/02/12,09:00:00 AM,2.316,0.024,,,,
15700,06/02/12,10:00:00 AM,3.089,0.024,,,,
15701,06/02/12,11:00:00 AM,4.506,0.051,,,,
15702,06/02/12,12:00:00 PM,5.360,0.107,,,,
15703,06/02/12,01:00:00 PM,6.255,0.273,,,,
15704,06/02/12,02:00:00 PM,6.687,0.495,,,,
15705,06/02/12,03:00:00 PM,7.469,0.880,,,,
15706,06/02/12,04:00:00 PM,8.070,1.643,,,,
15707,06/02/12,05:00:00 PM,7.645,2.770,,,,
15708,06/02/12,06:00:00 PM,7.770,3.827,,,,
15709,06/02/12,07:00:00 PM,7.217,3.722,,,,
15710,06/02/12,08:00:00 PM,6.611,3.168,,,,
15711,06/02/12,09:00:00 PM,4.168,2.128,,,,
15712,06/02/12,10:00:00 PM,2.610,0.880,,,,
15713,06/02/12,11:00:00 PM,2.155,0.107,,,,
15714,06/03/12,12:00:00 AM,1.643,0.024,,,,
15715,06/03/12,01:00:00 AM,0.770,-0.004,,,,
15716,06/03/12,02:00:00 AM,0.246,0.024,,,,
15717,06/03/12,03:00:00 AM,0.439,0.024,,,,
15718,06/03/12,04:00:00 AM,-0.311,-0.004,,,,
15719,06/03/12,05:00:00 AM,0.384,-0.004,,,,
15720,06/03/12,06:00:00 AM,-0.283,-0.004,,,,
15721,06/03/12,07:00:00 AM,-0.171,-0.004,,,,
15722,06/03/12,08:00:00 AM,1.697,-0.004,,,,
15723,06/03/12,09:00:00 AM,2.664,-0.004,,,,
15724,06/03/12,10:00:00 AM,3.485,-0.004,,,,
15725,06/03/12,11:00:00 AM,5.385,0.024,,,,
15726,06/03/12,12:00:00 PM,7.041,0.024,,,,
15727,06/03/12,01:00:00 PM,7.469,0.163,,,,
15728,06/03/12,02:00:00 PM,9.238,1.153,,,,
15729,06/03/12,03:00:00 PM,8.369,4.662,,,,
15730,06/03/12,04:00:00 PM,8.668,6.914,,,,
15731,06/03/12,05:00:00 PM,9.238,7.469,,,,
15732,06/03/12,06:00:00 PM,8.095,6.965,,,,
15733,06/03/12,07:00:00 PM,7.895,6.051,,,,
15734,06/03/12,08:00:00 PM,7.419,4.141,,,,
15735,06/03/12,09:00:00 PM,6.102,2.770,,,,
15736,06/03/12,10:00:00 PM,5.693,1.778,,,,
15737,06/03/12,11:00:00 PM,4.584,1.289,,,,
15738,06/04/12,12:00:00 AM,3.354,0.934,,,,
15739,06/04/12,01:00:00 AM,4.037,0.660,,,,
15740,06/04/12,02:00:00 AM,3.722,0.301,,,,
15741,06/04/12,03:00:00 AM,2.557,0.024,,,,
15742,06/04/12,04:00:00 AM,2.503,0.024,,,,
15743,06/04/12,05:00:00 AM,2.744,0.024,,,,
15744,06/04/12,06:00:00 AM,2.047,0.024,,,,
15745,06/04/12,07:00:00 AM,2.262,0.024,,,,
15746,06/04/12,08:00:00 AM,4.921,0.024,,,,
15747,06/04/12,09:00:00 AM,4.844,0.024,,,,
15748,06/04/12,10:00:00 AM,6.026,0.024,,,,
15749,06/04/12,11:00:00 AM,6.484,0.880,,,,
15750,06/04/12,12:00:00 PM,7.469,5.179,,,,
15751,06/04/12,01:00:00 PM,7.015,6.889,,,,
15752,06/04/12,02:00:00 PM,8.145,6.813,,,,
15753,06/04/12,03:00:00 PM,7.419,7.519,,,,
15754,06/04/12,04:00:00 PM,7.820,6.965,,,,
15755,06/04/12,05:00:00 PM,9.706,7.870,,,,
15756,06/04/12,06:00:00 PM,7.995,5.949,,,,
15757,06/04/12,07:00:00 PM,5.591,4.947,,,,
15758,06/04/12,08:00:00 PM,5.924,4.194,,,,
15759,06/04/12,09:00:00 PM,5.050,2.664,,,,
15760,06/04/12,10:00:00 PM,4.714,1.697,,,,
15761,06/04/12,11:00:00 PM,4.298,1.044,,,,
15762,06/05/12,12:00:00 AM,3.906,0.301,,,,
15763,06/05/12,01:00:00 AM,3.512,0.079,,,,
15764,06/05/12,02:00:00 AM,4.584,0.024,,,,
15765,06/05/12,03:00:00 AM,3.775,0.024,,,,
15766,06/05/12,04:00:00 AM,3.433,0.024,,,,
15767,06/05/12,05:00:00 AM,3.958,0.024,,,,
15768,06/05/12,06:00:00 AM,3.801,0.024,,,,
15769,06/05/12,07:00:00 AM,4.063,0.024,,,,
15770,06/05/12,08:00:00 AM,4.506,0.079,,,,
15771,06/05/12,09:00:00 AM,6.889,0.715,,,,
15772,06/05/12,10:00:00 AM,6.102,3.564,,,,
15773,06/05/12,11:00:00 AM,7.720,4.688,,,,
15774,06/05/12,12:00:00 PM,7.142,4.844,,,,
15775,06/05/12,01:00:00 PM,6.813,4.558,,,,
15776,06/05/12,02:00:00 PM,7.041,4.141,,,,
15777,06/05/12,03:00:00 PM,7.318,4.506,,,,
15778,06/05/12,04:00:00 PM,6.484,5.668,,,,
15779,06/05/12,05:00:00 PM,5.745,5.282,,,,
15780,06/05/12,06:00:00 PM,5.642,4.454,,,,
15781,06/05/12,07:00:00 PM,5.334,3.801,,,,
15782,06/05/12,08:00:00 PM,5.539,3.380,,,,
15783,06/05/12,09:00:00 PM,5.024,3.036,,,,
15784,06/05/12,10:00:00 PM,4.895,2.557,,,,
15785,06/05/12,11:00:00 PM,4.792,2.155,,,,
15786,06/06/12,12:00:00 AM,4.818,1.913,,,,
15787,06/06/12,01:00:00 AM,3.906,1.940,,,,
15788,06/06/12,02:00:00 AM,3.775,1.724,,,,
15789,06/06/12,03:00:00 AM,3.617,1.561,,,,
15790,06/06/12,04:00:00 AM,3.775,1.398,,,,
15791,06/06/12,05:00:00 AM,3.564,1.262,,,,
15792,06/06/12,06:00:00 AM,3.749,1.425,,,,
15793,06/06/12,07:00:00 AM,3.617,1.697,,,,
15794,06/06/12,08:00:00 AM,4.115,3.538,,,,
15795,06/06/12,09:00:00 AM,4.895,4.662,,,,
15796,06/06/12,10:00:00 AM,5.591,6.179,,,,
15797,06/06/12,11:00:00 AM,7.091,8.593,,,,
15798,06/06/12,12:00:00 PM,6.077,9.854,,,,
15799,06/06/12,01:00:00 PM,7.318,10.834,,,,
15800,06/06/12,02:00:00 PM,6.458,10.198,,,,
15801,06/06/12,03:00:00 PM,6.661,8.668,,,,
15802,06/06/12,04:00:00 PM,6.864,8.170,,,,
15803,06/06/12,05:00:00 PM,6.051,7.015,,,,
15804,06/06/12,06:00:00 PM,5.565,6.051,,,,
15805,06/06/12,07:00:00 PM,5.179,5.282,,,,
15806,06/06/12,08:00:00 PM,5.076,4.506,,,,
15807,06/06/12,09:00:00 PM,5.076,3.880,,,,
15808,06/06/12,10:00:00 PM,5.050,3.354,,,,
15809,06/06/12,11:00:00 PM,4.921,2.956,,,,
15810,06/07/12,12:00:00 AM,4.818,2.690,,,,
15811,06/07/12,01:00:00 AM,4.792,2.396,,,,
15812,06/07/12,02:00:00 AM,4.688,2.370,,,,
15813,06/07/12,03:00:00 AM,4.662,2.316,,,,
15814,06/07/12,04:00:00 AM,4.402,2.396,,,,
15815,06/07/12,05:00:00 AM,4.480,2.477,,,,
15816,06/07/12,06:00:00 AM,4.662,2.823,,,,
15817,06/07/12,07:00:00 AM,4.766,3.354,,,,
15818,06/07/12,08:00:00 AM,5.334,3.827,,,,
15819,06/07/12,09:00:00 AM,5.385,4.558,,,,
15820,06/07/12,10:00:00 AM,5.437,4.818,,,,
15821,06/07/12,11:00:00 AM,6.102,4.636,,,,
15822,06/07/12,12:00:00 PM,6.813,4.740,,,,
15823,06/07/12,01:00:00 PM,7.293,5.231,,,,
15824,06/07/12,02:00:00 PM,7.544,5.745,,,,
15825,06/07/12,03:00:00 PM,7.845,5.745,,,,
15826,06/07/12,04:00:00 PM,8.195,5.668,,,,
15827,06/07/12,05:00:00 PM,8.494,5.770,,,,
15828,06/07/12,06:00:00 PM,8.866,6.611,,,,
15829,06/07/12,07:00:00 PM,9.262,6.737,,,,
15830,06/07/12,08:00:00 PM,8.519,6.357,,,,
15831,06/07/12,09:00:00 PM,8.220,5.872,,,,
15832,06/07/12,10:00:00 PM,8.469,5.179,,,,
15833,06/07/12,11:00:00 PM,8.344,4.921,,,,
15834,06/08/12,12:00:00 AM,8.120,4.844,,,,
15835,06/08/12,01:00:00 AM,8.020,4.584,,,,
15836,06/08/12,02:00:00 AM,7.619,4.869,,,,
15837,06/08/12,03:00:00 AM,4.480,4.063,,,,
15838,06/08/12,04:00:00 AM,3.248,2.903,,,,
15839,06/08/12,05:00:00 AM,3.089,2.289,,,,
15840,06/08/12,06:00:00 AM,2.717,1.967,,,,
15841,06/08/12,07:00:00 AM,2.903,2.182,,,,
15842,06/08/12,08:00:00 AM,4.089,3.538,,,,
15843,06/08/12,09:00:00 AM,4.844,4.869,,,,
15844,06/08/12,10:00:00 AM,5.257,4.714,,,,
15845,06/08/12,11:00:00 AM,7.444,6.813,,,,
15846,06/08/12,12:00:00 PM,6.914,8.990,,,,
15847,06/08/12,01:00:00 PM,6.788,8.965,,,,
15848,06/08/12,02:00:00 PM,7.795,9.312,,,,
15849,06/08/12,03:00:00 PM,8.717,9.312,,,,
15850,06/08/12,04:00:00 PM,8.965,10.883,,,,
15851,06/08/12,05:00:00 PM,7.116,10.516,,,,
15852,06/08/12,06:00:00 PM,9.213,10.932,,,,
15853,06/08/12,07:00:00 PM,6.331,9.854,,,,
15854,06/08/12,08:00:00 PM,5.898,7.419,,,,
15855,06/08/12,09:00:00 PM,4.869,6.026,,,,
15856,06/08/12,10:00:00 PM,4.662,4.428,,,,
15857,06/08/12,11:00:00 PM,3.380,2.316,,,,
15858,06/09/12,12:00:00 AM,2.930,0.934,,,,
15859,06/09/12,01:00:00 AM,2.637,0.218,,,,
15860,06/09/12,02:00:00 AM,1.832,0.107,,,,
15861,06/09/12,03:00:00 AM,1.453,0.051,,,,
15862,06/09/12,04:00:00 AM,1.751,0.024,,,,
15863,06/09/12,05:00:00 AM,1.805,0.024,,,,
15864,06/09/12,06:00:00 AM,1.778,0.024,,,,
15865,06/09/12,07:00:00 AM,1.994,0.024,,,,
15866,06/09/12,08:00:00 AM,3.274,0.051,,,,
15867,06/09/12,09:00:00 AM,4.402,1.371,,,,
15868,06/09/12,10:00:00 AM,5.102,2.289,,,,
15869,06/09/12,11:00:00 AM,6.051,5.975,,,,
15870,06/09/12,12:00:00 PM,7.845,8.369,,,,
15871,06/09/12,01:00:00 PM,8.394,11.200,,,,
15872,06/09/12,02:00:00 PM,9.706,13.377,,,,
15873,06/09/12,03:00:00 PM,10.956,13.064,,,,
15874,06/09/12,04:00:00 PM,10.614,14.122,,,,
15875,06/09/12,05:00:00 PM,11.686,15.270,,,,
15876,06/09/12,06:00:00 PM,11.759,15.629,,,,
15877,06/09/12,07:00:00 PM,11.394,15.509,,,,
15878,06/09/12,08:00:00 PM,10.980,14.242,,,,
15879,06/09/12,09:00:00 PM,9.706,12.485,,,,
15880,06/09/12,10:00:00 PM,7.895,9.262,,,,
15881,06/09/12,11:00:00 PM,6.611,5.719,,,,
15882,06/10/12,12:00:00 AM,5.847,3.301,,,,
15883,06/10/12,01:00:00 AM,5.334,1.398,,,,
15884,06/10/12,02:00:00 AM,5.411,0.852,,,,
15885,06/10/12,03:00:00 AM,5.385,0.605,,,,
15886,06/10/12,04:00:00 AM,5.076,0.273,,,,
15887,06/10/12,05:00:00 AM,5.668,0.467,,,,
15888,06/10/12,06:00:00 AM,5.360,0.550,,,,
15889,06/10/12,07:00:00 AM,6.509,0.439,,,,
15890,06/10/12,08:00:00 AM,8.469,1.153,,,,
15891,06/10/12,09:00:00 AM,8.195,4.818,,,,
15892,06/10/12,10:00:00 AM,9.114,7.066,,,,
15893,06/10/12,11:00:00 AM,9.682,10.418,,,,
15894,06/10/12,12:00:00 PM,9.435,11.710,,,,
15895,06/10/12,01:00:00 PM,8.941,12.654,,,,
15896,06/10/12,02:00:00 PM,9.188,11.929,,,,
15897,06/10/12,03:00:00 PM,11.807,13.570,,,,
15898,06/10/12,04:00:00 PM,10.443,15.390,,,,
15899,06/10/12,05:00:00 PM,10.198,15.270,,,,
15900,06/10/12,06:00:00 PM,9.952,12.558,,,,
15901,06/10/12,07:00:00 PM,7.995,11.637,,,,
15902,06/10/12,08:00:00 PM,6.179,8.295,,,,
15903,06/10/12,09:00:00 PM,5.616,6.230,,,,
15904,06/10/12,10:00:00 PM,4.869,4.402,,,,
15905,06/10/12,11:00:00 PM,4.558,2.956,,,,
15906,06/11/12,12:00:00 AM,4.037,2.101,,,,
15907,06/11/12,01:00:00 AM,3.617,1.371,,,,
15908,06/11/12,02:00:00 AM,3.617,0.825,,,,
15909,06/11/12,03:00:00 AM,3.301,0.273,,,,
15910,06/11/12,04:00:00 AM,3.932,0.605,,,,
15911,06/11/12,05:00:00 AM,4.376,1.262,,,,
15912,06/11/12,06:00:00 AM,4.141,1.886,,,,
15913,06/11/12,07:00:00 AM,4.766,3.063,,,,
15914,06/11/12,08:00:00 AM,4.298,4.168,,,,
15915,06/11/12,09:00:00 AM,6.484,5.924,,,,
15916,06/11/12,10:00:00 AM,7.343,8.170,,,,
15917,06/11/12,11:00:00 AM,8.519,11.029,,,,
15918,06/11/12,12:00:00 PM,8.717,12.219,,,,
15919,06/11/12,01:00:00 PM,11.078,13.449,,,,
15920,06/11/12,02:00:00 PM,10.590,14.457,,,,
15921,06/11/12,03:00:00 PM,8.568,14.074,,,,
15922,06/11/12,04:00:00 PM,9.040,13.329,,,,
15923,06/11/12,05:00:00 PM,7.895,13.401,,,,
15924,06/11/12,06:00:00 PM,6.255,12.485,,,,
15925,06/11/12,07:00:00 PM,7.167,10.443,,,,
15926,06/11/12,08:00:00 PM,5.668,9.632,,,,
15927,06/11/12,09:00:00 PM,3.617,6.712,,,,
15928,06/11/12,10:00:00 PM,3.195,4.141,,,,
15929,06/11/12,11:00:00 PM,2.450,2.209,,,,
15930,06/12/12,12:00:00 AM,1.913,1.044,,,,
15931,06/12/12,01:00:00 AM,1.561,0.467,,,,
15932,06/12/12,02:00:00 AM,1.317,0.163,,,,
15933,06/12/12,03:00:00 AM,0.907,0.135,,,,
15934,06/12/12,04:00:00 AM,0.989,0.079,,,,
15935,06/12/12,05:00:00 AM,0.962,0.079,,,,
15936,06/12/12,06:00:00 AM,1.262,0.190,,,,
15937,06/12/12,07:00:00 AM,1.398,0.412,,,,
15938,06/12/12,08:00:00 AM,1.778,1.344,,,,
15939,06/12/12,09:00:00 AM,2.262,2.503,,,,
15940,06/12/12,10:00:00 AM,2.717,3.142,,,,
15941,06/12/12,11:00:00 AM,3.168,3.985,,,,
15942,06/12/12,12:00:00 PM,3.775,4.818,,,,
15943,06/12/12,01:00:00 PM,4.246,5.898,,,,
15944,06/12/12,02:00:00 PM,5.642,7.970,,,,
15945,06/12/12,03:00:00 PM,4.350,7.845,,,,
15946,06/12/12,04:00:00 PM,4.610,7.116,,,,
15947,06/12/12,05:00:00 PM,4.141,6.484,,,,
15948,06/12/12,06:00:00 PM,3.670,5.539,,,,
15949,06/12/12,07:00:00 PM,3.009,4.610,,,,
15950,06/12/12,08:00:00 PM,2.610,3.696,,,,
15951,06/12/12,09:00:00 PM,2.370,2.770,,,,
15952,06/12/12,10:00:00 PM,1.994,1.832,,,,
15953,06/12/12,11:00:00 PM,1.208,0.660,,,,
15954,06/13/12,12:00:00 AM,1.317,0.273,,,,
15955,06/13/12,01:00:00 AM,0.384,0.107,,,,
15956,06/13/12,02:00:00 AM,0.439,0.051,,,,
15957,06/13/12,03:00:00 AM,0.550,0.024,,,,
15958,06/13/12,04:00:00 AM,0.605,0.024,,,,
15959,06/13/12,05:00:00 AM,0.660,0.024,,,,
15960,06/13/12,06:00:00 AM,0.605,0.024,,,,
15961,06/13/12,07:00:00 AM,0.797,0.024,,,,
15962,06/13/12,08:00:00 AM,1.588,0.051,,,,
15963,06/13/12,09:00:00 AM,2.128,0.550,,,,
15964,06/13/12,10:00:00 AM,3.354,3.538,,,,
15965,06/13/12,11:00:00 AM,4.141,6.102,,,,
15966,06/13/12,12:00:00 PM,6.357,8.245,,,,
15967,06/13/12,01:00:00 PM,6.408,10.271,,,,
15968,06/13/12,02:00:00 PM,6.153,11.224,,,,
15969,06/13/12,03:00:00 PM,5.693,10.785,,,,
15970,06/13/12,04:00:00 PM,4.454,9.163,,,,
15971,06/13/12,05:00:00 PM,5.179,7.116,,,,
15972,06/13/12,06:00:00 PM,4.973,6.535,,,,
15973,06/13/12,07:00:00 PM,4.037,5.796,,,,
15974,06/13/12,08:00:00 PM,3.854,4.921,,,,
15975,06/13/12,09:00:00 PM,2.930,4.089,,,,
15976,06/13/12,10:00:00 PM,2.717,3.009,,,,
15977,06/13/12,11:00:00 PM,2.074,1.940,,,,
15978,06/14/12,12:00:00 AM,1.805,1.208,,,,
15979,06/14/12,01:00:00 AM,1.967,0.770,,,,
15980,06/14/12,02:00:00 AM,1.371,0.439,,,,
15981,06/14/12,03:00:00 AM,0.770,0.135,,,,
15982,06/14/12,04:00:00 AM,0.907,0.079,,,,
15983,06/14/12,05:00:00 AM,1.044,0.051,,,,
15984,06/14/12,06:00:00 AM,1.262,0.163,,,,
15985,06/14/12,07:00:00 AM,1.643,0.439,,,,
15986,06/14/12,08:00:00 AM,2.074,1.778,,,,
15987,06/14/12,09:00:00 AM,3.301,3.564,,,,
15988,06/14/12,10:00:00 AM,3.906,5.796,,,,
15989,06/14/12,11:00:00 AM,5.693,8.792,,,,
15990,06/14/12,12:00:00 PM,5.282,10.785,,,,
15991,06/14/12,01:00:00 PM,6.788,12.243,,,,
15992,06/14/12,02:00:00 PM,7.242,13.497,,,,
15993,06/14/12,03:00:00 PM,7.116,13.642,,,,
15994,06/14/12,04:00:00 PM,7.820,15.031,,,,
15995,06/14/12,05:00:00 PM,6.331,13.858,,,,
15996,06/14/12,06:00:00 PM,7.318,14.170,,,,
15997,06/14/12,07:00:00 PM,4.272,11.807,,,,
15998,06/14/12,08:00:00 PM,3.801,8.568,,,,
15999,06/14/12,09:00:00 PM,2.770,5.693,,,,
16000,06/14/12,10:00:00 PM,2.047,3.775,,,,
16001,06/14/12,11:00:00 PM,1.805,2.450,,,,
16002,06/15/12,12:00:00 AM,1.344,1.425,,,,
16003,06/15/12,01:00:00 AM,1.071,0.742,,,,
16004,06/15/12,02:00:00 AM,0.329,0.467,,,,
16005,06/15/12,03:00:00 AM,0.218,0.163,,,,
16006,06/15/12,04:00:00 AM,0.439,0.079,,,,
16007,06/15/12,05:00:00 AM,0.660,0.051,,,,
16008,06/15/12,06:00:00 AM,0.880,0.051,,,,
16009,06/15/12,07:00:00 AM,0.852,0.051,,,,
16010,06/15/12,08:00:00 AM,2.209,1.317,,,,
16011,06/15/12,09:00:00 AM,3.142,4.115,,,,
16012,06/15/12,10:00:00 AM,4.610,5.231,,,,
16013,06/15/12,11:00:00 AM,5.539,8.270,,,,
16014,06/15/12,12:00:00 PM,6.000,10.247,,,,
